basis	query_chrom	target_chrom	query_start	query_end	bp	windows	mean_delta	max_delta	mean_inter_identity	mean_same_identity
4:4	chrX	chr9	112744000	112746000	2000	1	0.268224	0.268224	0.926568	0.658344
4:4	chrX	chr9	112750000	112752000	2000	1	0.004352	0.004352	0.185102	0.180750
4:4	chrX	chr7	113446000	113448000	2000	1	0.102465	0.102465	0.311038	0.208573
4:4	chrX	chr5	113966000	113968000	2000	1	0.382770	0.382770	0.652413	0.269644
4:4	chrX	chr3	114230000	114232000	2000	1	0.014565	0.014565	0.567936	0.553371
4:4	chrX	chr8	114738000	114740000	2000	1	0.002152	0.002152	0.123365	0.121212
4:4	chrX	chr19	114752000	114754000	2000	1	0.172505	0.172505	0.385044	0.212539
4:4	chrX	chr5	116110000	116112000	2000	1	0.540222	0.540222	0.785423	0.245201
4:4	chrX	chr3	116902000	116904000	2000	1	0.617549	0.617549	0.737773	0.120224
4:4	chrX	chr9	117988000	117990000	2000	1	0.001375	0.001375	0.808646	0.807271
4:4	chrX	chr15	118100000	118102000	2000	1	0.114011	0.114011	0.357114	0.243103
4:4	chrX	chr8	118360000	118362000	2000	1	0.051248	0.051248	0.833194	0.781946
4:4	chrX	chr11	118710000	118712000	2000	1	0.592835	0.592835	0.678550	0.085714
4:4	chrX	chr3	119002000	119004000	2000	1	0.180773	0.180773	0.449531	0.268758
4:4	chrX	chr11	119992000	119994000	2000	1	0.004400	0.004400	0.617220	0.612820
4:4	chrX	chr8	120848000	120850000	2000	1	0.497484	0.497484	0.836313	0.338829
4:4	chrX	chr6	122076000	122078000	2000	1	0.167407	0.167407	0.381818	0.214411
4:4	chrX	chr14	122512000	122514000	2000	1	0.001872	0.001872	0.439324	0.437452
4:4	chrX	chr1	122688000	122690000	2000	1	0.002010	0.002010	0.339300	0.337290
4:4	chrX	chr1	123150000	123152000	2000	1	0.175410	0.175410	0.343899	0.168488
4:4	chrX	chr19	123284000	123286000	2000	1	0.024000	0.024000	0.119193	0.095193
4:4	chrX	chr2	123772000	123774000	2000	1	0.319034	0.319034	0.885455	0.566421
4:4	chrX	chr10	125164000	125166000	2000	1	0.307575	0.307575	0.718673	0.411098
4:4	chrX	chr12	126608000	126610000	2000	1	0.221563	0.221563	0.799219	0.577657
4:4	chrX	chr2	126612000	126614000	2000	1	0.575731	0.575731	0.854051	0.278320
4:4	chrX	chr4	127190000	127192000	2000	1	0.004272	0.004272	0.647266	0.642994
4:4	chrX	chr1	128352000	128354000	2000	1	0.407769	0.407769	0.719490	0.311721
4:4	chrX	chr4	129064000	129066000	2000	1	0.042592	0.042592	0.974000	0.931408
4:4	chrX	chr6	129406000	129408000	2000	1	0.079978	0.079978	0.668173	0.588195
4:4	chrX	chr4	129414000	129416000	2000	1	0.133632	0.133632	0.509989	0.376357
4:4	chrX	chr6	129428000	129430000	2000	1	0.351175	0.351175	0.732879	0.381703
4:4	chrX	chr2	129496000	129498000	2000	1	0.202931	0.202931	0.956739	0.753809
4:4	chrX	chr14	129894000	129896000	2000	1	0.000632	0.000632	0.163711	0.163078
4:4	chrX	chr1	130260000	130262000	2000	1	0.584210	0.584210	0.820891	0.236681
4:4	chrX	chr3	130392000	130394000	2000	1	0.755671	0.755671	0.810014	0.054343
4:4	chrX	chr6	131400000	131402000	2000	1	0.390707	0.390707	0.515065	0.124357
4:4	chrX	chr14	132060000	132062000	2000	1	0.008794	0.008794	0.348356	0.339561
4:4	chrX	chr3	132064000	132066000	2000	1	0.008309	0.008309	0.958021	0.949712
4:4	chrX	chr7	133110000	133112000	2000	1	0.511720	0.511720	0.629642	0.117922
4:4	chrX	chr17	133604000	133606000	2000	1	0.319381	0.319381	0.701502	0.382120
4:4	chrX	chr4	133708000	133710000	2000	1	0.155905	0.155905	0.529558	0.373653
4:4	chrX	chr2	136860000	136862000	2000	1	0.196572	0.196572	0.362020	0.165448
4:4	chrX	chr13	137010000	137012000	2000	1	0.567811	0.567811	0.810737	0.242926
4:4	chrX	chr12	137052000	137054000	2000	1	0.271179	0.271179	0.587099	0.315920
4:4	chrX	chr12	137208000	137210000	2000	1	0.235969	0.235969	0.773665	0.537696
4:4	chrX	chr1	137312000	137314000	2000	1	0.207064	0.207064	0.942850	0.735786
4:4	chrX	chr16	137488000	137490000	2000	1	0.049704	0.049704	0.947106	0.897402
4:4	chrX	chr10	137578000	137580000	2000	1	0.053589	0.053589	0.944736	0.891147
4:4	chrX	chr2	138054000	138056000	2000	1	0.024636	0.024636	0.721154	0.696518
4:4	chrX	chr1	139344000	139346000	2000	1	0.270050	0.270050	0.579979	0.309929
4:4	chrX	chr8	139752000	139754000	2000	1	0.009579	0.009579	0.923693	0.914114
4:4	chrX	chr4	140800000	140802000	2000	1	0.003828	0.003828	0.381066	0.377238
4:4	chrX	chr1	141574000	141576000	2000	1	0.131187	0.131187	0.538434	0.407247
4:4	chrX	chr4	143344000	143346000	2000	1	0.166006	0.166006	0.339762	0.173756
4:4	chrX	chr10	144084000	144086000	2000	1	0.024231	0.024231	0.367906	0.343675
4:4	chrX	chr5	144248000	144250000	2000	1	0.048847	0.048847	0.861976	0.813130
4:4	chrX	chr5	144594000	144596000	2000	1	0.064464	0.064464	0.274242	0.209778
4:4	chrX	chr7	145372000	145374000	2000	1	0.068221	0.068221	0.197133	0.128912
4:4	chrX	chrY	145844000	145846000	2000	1	0.000584	0.000584	0.742039	0.741455
4:4	chrX	chrY	145848000	145850000	2000	1	0.001108	0.001108	0.812846	0.811739
4:4	chrX	chr18	146010000	146012000	2000	1	0.251546	0.251546	0.789653	0.538107
4:4	chrX	chr14	146282000	146284000	2000	1	0.003409	0.003409	0.650737	0.647327
4:4	chrX	chr19	146350000	146352000	2000	1	0.782437	0.782437	0.900415	0.117977
4:4	chrX	chr6	147198000	147200000	2000	1	0.259459	0.259459	0.287960	0.028501
4:4	chrX	chr7	147634000	147636000	2000	1	0.046755	0.046755	0.527260	0.480505
4:4	chrX	chr6	147712000	147714000	2000	1	0.507262	0.507262	0.715148	0.207885
4:4	chrX	chr12	150350000	150352000	2000	1	0.594669	0.594669	0.885289	0.290620
4:4	chrX	chr4	151044000	151046000	2000	1	0.005226	0.005226	0.247414	0.242188
4:4	chrX	chr5	151616000	151618000	2000	1	0.073478	0.073478	0.396995	0.323517
4:4	chrX	chr1	152656000	152658000	2000	1	0.448505	0.448505	0.809160	0.360656
4:4	chrX	chr1	153020000	153022000	2000	1	0.001102	0.001102	0.654522	0.653420
4:4	chrX	chr22	153214000	153216000	2000	1	0.266156	0.266156	0.611457	0.345301
4:4	chrX	chr22	153218000	153220000	2000	1	0.153841	0.153841	0.681931	0.528090
4:4	chrX	chr22	153384000	153386000	2000	1	0.011428	0.011428	0.408933	0.397506
4:4	chrX	chr12	153708000	153710000	2000	1	0.310971	0.310971	0.487043	0.176072
4:4	chrX	chrY	154040000	154042000	2000	1	0.563742	0.563742	0.999500	0.435758
1:1	chr19	chr8	63522000	63523024	1024	1	0.280645	0.280645	0.932848	0.652203
4:4	chr19	chr8	63522000	63523024	1024	1	0.280645	0.280645	0.932848	0.652203
