row_id	pair	transmission	query_name	query_sample	query_haplotype	query_haplotype_label	query_chrom	query_arm	query_arm_order	query_source_window_native_0based_half_open	query_source_start_0based	query_source_end_0based_exclusive	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	query_length	segment_length_bp	target_name	target_sample	target_haplotype	target_haplotype_number	target_haplotype_label	target_chrom	target_arm	target_source_window_native_0based_half_open	target_color_group	strand	identity	jaccard	nb	interchromosomal	strict_primary_path_only	event_id	event_order	event_label	event_class	event_role	side_fragment_caveat	candidate_window_native_0based_half_open	event_interpretation	coordinate_system	geometry_source	annotation_source	do_not_use_for_geometry
953	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	132099	149917	160660673	160678491	chr7:160660673-160678491	500000	17818	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027	PAN027#2	2	paternal	chr7	chr7q	chr7:160723269-161223269	same_chromosome_primary_path	+	99.988	0.999761	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
954	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	149917	157374	160678491	160685948	chr7:160678491-160685948	500000	7457	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027	PAN027#1	1	maternal	chr7	chr7q	chr7:159657678-160157678	same_chromosome_primary_path	+	99.9866	0.999732	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
955	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	157374	159415	160685948	160687989	chr7:160685948-160687989	500000	2041	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027	PAN027#2	2	paternal	chr7	chr7q	chr7:160723269-161223269	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
956	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	159415	313313	160687989	160841887	chr7:160687989-160841887	500000	153898	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027	PAN027#1	1	maternal	chr7	chr7q	chr7:159657678-160157678	same_chromosome_primary_path	+	99.9916	0.999833	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
957	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	313313	363640	160841887	160892214	chr7:160841887-160892214	500000	50327	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027	PAN027#2	2	paternal	chr7	chr7q	chr7:160723269-161223269	same_chromosome_primary_path	+	99.7396	0.994813	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
958	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	364644	402395	160893218	160930969	chr7:160893218-160930969	500000	37751	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027	PAN027#2	2	paternal	chr7	chr7q	chr7:160723269-161223269	same_chromosome_primary_path	+	99.8284	0.996578	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
959	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	402395	451903	160930969	160980477	chr7:160930969-160980477	500000	49508	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027	PAN027#1	1	maternal	chr7	chr7q	chr7:159657678-160157678	same_chromosome_primary_path	+	99.7064	0.994154	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
960	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	PAN028	PAN028#1	haplotype1	chr7	chr7q	14	chr7:160528574-161028574	160528574	161028574	451903	496985	160980477	161025559	chr7:160980477-161025559	500000	45082	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027	PAN027#2	2	paternal	chr7	chr7q	chr7:160723269-161223269	same_chromosome_primary_path	+	99.6992	0.994011	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
961	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	PAN028	PAN028#1	haplotype1	chr8	chr8p	15	chr8:7184-507184	7184	507184	0	500000	7184	507184	chr8:7184-507184	500000	500000	PAN027#2#chr8.paternal:9323-509322_chr8_parm	PAN027	PAN027#2	2	paternal	chr8	chr8p	chr8:9323-509323	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
962	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr8.haplotype1:145565320-146065319_chr8_qarm	PAN028	PAN028#1	haplotype1	chr8	chr8q	16	chr8:145565320-146065320	145565320	146065320	0	500000	145565320	146065320	chr8:145565320-146065320	500000	500000	PAN027#1#chr8.maternal:146664859-147164858_chr8_qarm	PAN027	PAN027#1	1	maternal	chr8	chr8q	chr8:146664859-147164859	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
963	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	PAN028	PAN028#1	haplotype1	chr9	chr9p	17	chr9:5529-505529	5529	505529	0	9028	5529	14557	chr9:5529-14557	500000	9028	PAN027#1#chr19.maternal:8123-508122_chr19_parm	PAN027	PAN027#1	1	maternal	chr19	chr19p	chr19:8123-508123	chr19p	+	98.3465	0.967731	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
964	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	PAN028	PAN028#1	haplotype1	chr9	chr9p	17	chr9:5529-505529	5529	505529	9028	30646	14557	36175	chr9:14557-36175	500000	21618	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027	PAN027#1	1	maternal	chr9	chr9p	chr9:7315-507315	same_chromosome_primary_path	+	99.8854	0.997713	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
965	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	PAN028	PAN028#1	haplotype1	chr9	chr9p	17	chr9:5529-505529	5529	505529	30646	309770	36175	315299	chr9:36175-315299	500000	279124	PAN027#2#chr9.paternal:7076-507075_chr9_parm	PAN027	PAN027#2	2	paternal	chr9	chr9p	chr9:7076-507076	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
966	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	PAN028	PAN028#1	haplotype1	chr9	chr9p	17	chr9:5529-505529	5529	505529	309770	387276	315299	392805	chr9:315299-392805	500000	77506	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027	PAN027#1	1	maternal	chr9	chr9p	chr9:7315-507315	same_chromosome_primary_path	+	99.5876	0.991803	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
967	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	PAN028	PAN028#1	haplotype1	chr9	chr9p	17	chr9:5529-505529	5529	505529	388302	496694	393831	502223	chr9:393831-502223	500000	108392	PAN027#2#chr9.paternal:7076-507075_chr9_parm	PAN027	PAN027#2	2	paternal	chr9	chr9p	chr9:7076-507076	same_chromosome_primary_path	+	99.9106	0.998214	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
968	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	0	4657	134380985	134385642	chr9:134380985-134385642	500000	4657	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027	PAN027#2	2	paternal	chr9	chr9q	chr9:135704825-136204825	same_chromosome_primary_path	+	93.7854	0.886339	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
969	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	4657	49638	134385642	134430623	chr9:134385642-134430623	500000	44981	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	1	maternal	chr9	chr9q	chr9:128564684-129064684	same_chromosome_primary_path	+	99.97	0.9994	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
970	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	49638	197455	134430623	134578440	chr9:134430623-134578440	500000	147817	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027	PAN027#2	2	paternal	chr9	chr9q	chr9:135704825-136204825	same_chromosome_primary_path	+	99.9898	0.999796	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
971	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	197455	210534	134578440	134591519	chr9:134578440-134591519	500000	13079	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	1	maternal	chr9	chr9q	chr9:128564684-129064684	same_chromosome_primary_path	+	99.7342	0.994704	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
972	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	210534	218715	134591519	134599700	chr9:134591519-134599700	500000	8181	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027	PAN027#2	2	paternal	chr9	chr9q	chr9:135704825-136204825	same_chromosome_primary_path	+	99.5894	0.991838	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
973	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	218715	247217	134599700	134628202	chr9:134599700-134628202	500000	28502	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	1	maternal	chr9	chr9q	chr9:128564684-129064684	same_chromosome_primary_path	+	99.7245	0.994514	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
974	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	247217	248621	134628202	134629606	chr9:134628202-134629606	500000	1404	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027	PAN027#2	2	paternal	chr9	chr9q	chr9:135704825-136204825	same_chromosome_primary_path	+	99.1416	0.983051	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
975	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	248621	274489	134629606	134655474	chr9:134629606-134655474	500000	25868	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	1	maternal	chr9	chr9q	chr9:128564684-129064684	same_chromosome_primary_path	+	99.7409	0.994838	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
976	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	274489	327185	134655474	134708170	chr9:134655474-134708170	500000	52696	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027	PAN027#2	2	paternal	chr9	chr9q	chr9:135704825-136204825	same_chromosome_primary_path	+	100	1	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
977	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	327185	328203	134708170	134709188	chr9:134708170-134709188	500000	1018	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	1	maternal	chr9	chr9q	chr9:128564684-129064684	same_chromosome_primary_path	+	99.9508	0.999018	1	0	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	same-chromosome context	no	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
978	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	PAN028	PAN028#1	haplotype1	chr9	chr9q	18	chr9:134380985-134880985	134380985	134880985	328203	329410	134709188	134710395	chr9:134709188-134710395	500000	1207	PAN027#2#chr16.paternal:89997300-90497299_chr16_qarm	PAN027	PAN027#2	2	paternal	chr16	chr16q	chr16:89997300-90497300	side_caveat_chr16q	+	100	1	1	1	yes	PAN028_chr9q_chr3q_PHR_candidate	3	PAN028 chr9q->chr3q	autosomal PHR candidate	side fragment	yes	chr9:134380985-134880985	Preferred strict-path PAN028 chr9q candidate; replaces the earlier PAN028 chr3q panel because the strict chr9q path contains chr3q donor segments plus a chr15q side fragment.	native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/event_manifest.tsv	permissive multimap/nth-best rows; patches.tsv patch extents
