pair	transmission	query_name	query_arm	query_start	query_end	query_length	paf_query_length	target_name	target_hap	target_arm	strand	identity	jaccard	nb	interchromosomal
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	133672	211666	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	99.1758	0.983717	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	211666	300789	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	99.8579	0.997163	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	300789	309187	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	98.2049	0.96504	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	309187	335869	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	99.81	0.996211	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	335869	338817	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	99.9152	0.998306	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	338817	350302	500000	41248	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027#2	chr9q	+	99.7203	0.994429	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	350302	358473	500000	41248	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	PAN027#2	chr3q	+	98.7907	0.976245	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	361099	369985	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.8197	0.996404	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	369985	373684	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	99.6343	0.992726	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	373684	391568	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	391568	392728	500000	41248	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027#1	chr5q	+	99.9138	0.998277	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	393730	394731	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	97.3683	0.949367	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	395732	396733	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	95.922	0.923151	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	396733	397734	500000	41248	PAN027#2#chr11.paternal:6382-506381_chr11_parm	PAN027#2	chr11p	-	97.4208	0.950341	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	398736	399737	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	96.6477	0.93617	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	402742	403744	500000	41248	PAN027#2#chr5.paternal:181639593-182139592_chr5_qarm	PAN027#2	chr5q	+	94.7761	0.903134	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	405747	410213	500000	41248	PAN027#2#chr6.paternal:171506474-172006473_chr6_qarm	PAN027#2	chr6q	+	97.7023	0.95558	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	437114	445472	500000	41248	PAN027#2#chr1.paternal:7355-507354_chr1_parm	PAN027#2	chr1p	-	95.7067	0.91934	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	445472	463050	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.4371	0.988836	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	469219	473638	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.5446	0.990953	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	474723	476437	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	95.3393	0.912892	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	476437	478427	500000	41248	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	PAN027#1	chr17q	+	89.7197	0.821999	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr5.haplotype1:182609881-183109880_chr5_qarm	chr5q	478427	493574	500000	41248	PAN027#2#chr6.paternal:171506474-172006473_chr6_qarm	PAN027#2	chr6q	+	99.344	0.987009	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	0	7225	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	10030	16059	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	16059	21130	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	21130	38723	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	38723	44035	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	44035	45105	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	45105	49134	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	49134	114604	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	114604	120359	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	120359	492435	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	492435	498425	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:7138-507137_chr6_parm	chr6p	498425	500000	500000	41248	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027#1	chr6p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr6.haplotype1:171375196-171875195_chr6_qarm	chr6q	0	500000	500000	41248	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027#1	chr6q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	1002	7105	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	98.915	0.978647	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	7105	9910	500000	41248	PAN027#2#chr6.paternal:5024-505023_chr6_parm	PAN027#2	chr6p	+	99.8886	0.997775	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	9910	15942	500000	41248	PAN027#2#chr20.paternal:10044-510043_chr20_parm	PAN027#2	chr20p	+	99.8507	0.99702	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	15942	19233	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9562	0.999124	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	19233	23157	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.7446	0.994911	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	23157	24508	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	24508	39072	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.938	0.998762	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	39072	46040	500000	41248	PAN027#2#chr19.paternal:6393-506392_chr19_parm	PAN027#2	chr19p	+	99.8991	0.997985	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	46040	47775	500000	41248	PAN027#2#chr11.paternal:6382-506381_chr11_parm	PAN027#2	chr11p	+	99.8846	0.997696	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	47775	49283	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.8009	0.996029	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	49283	59457	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.8475	0.996958	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	59457	63049	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9335	0.998671	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	64050	66624	500000	41248	PAN027#2#chr19.paternal:6393-506392_chr19_parm	PAN027#2	chr19p	+	98.3981	0.968714	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	66624	69286	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9624	0.999249	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	69286	71015	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.7684	0.995384	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	71015	87336	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9528	0.999057	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	87336	88559	500000	41248	PAN027#2#chr19.paternal:6393-506392_chr19_parm	PAN027#2	chr19p	+	99.9182	0.998366	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	88559	104873	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.8684	0.997374	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	104873	106290	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.4684	0.989451	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	106290	114785	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9093	0.998189	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	114785	115786	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.9	0.998004	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	115786	116787	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	94.9862	0.906755	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	117789	118792	500000	41248	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	PAN027#1	chr16q	-	96.1876	0.927885	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	118792	123090	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	92.1166	0.85907	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	123090	127018	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.8981	0.997965	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	127018	132051	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9404	0.998809	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	132051	136203	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.7948	0.99591	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	136203	139700	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.8139	0.996289	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	167664	172780	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.934	0.998681	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	172780	202175	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.6215	0.992473	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	202175	275917	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.8505	0.997016	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	275917	304791	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	98.9001	0.97836	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	305849	314303	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	95.6806	0.918881	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	315654	321116	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	93.5025	0.881629	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	321116	337583	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.8517	0.997041	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	337583	355028	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.7536	0.995089	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	356054	394860	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.66	0.993235	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	394860	422239	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	98.6534	0.973602	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	422239	449234	500000	41248	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027#1	chr7p	+	99.5443	0.990947	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:8883-508882_chr7_parm	chr7p	472750	499990	500000	41248	PAN027#2#chr7.paternal:13315-513314_chr7_parm	PAN027#2	chr7p	+	99.9174	0.998349	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	0	45324	500000	41248	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027#1	chr7q	+	98.6864	0.974236	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	45324	68471	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	99.7493	0.995004	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	69472	70473	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	90.0285	0.826642	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	74507	97825	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	98.7389	0.975246	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	97825	132099	500000	41248	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027#1	chr7q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	132099	149917	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	99.988	0.999761	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	149917	157374	500000	41248	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027#1	chr7q	+	99.9866	0.999732	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	157374	159415	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	159415	313313	500000	41248	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027#1	chr7q	+	99.9916	0.999833	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	313313	363640	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	99.7396	0.994813	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	364644	402395	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	99.8284	0.996578	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	402395	451903	500000	41248	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027#1	chr7q	+	99.7064	0.994154	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr7.haplotype1:160528574-161028573_chr7_qarm	chr7q	451903	496985	500000	41248	PAN027#2#chr7.paternal:160723269-161223268_chr7_qarm	PAN027#2	chr7q	+	99.6992	0.994011	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	chr8p	0	500000	500000	41248	PAN027#2#chr8.paternal:9323-509322_chr8_parm	PAN027#2	chr8p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr8.haplotype1:145565320-146065319_chr8_qarm	chr8q	0	500000	500000	41248	PAN027#1#chr8.maternal:146664859-147164858_chr8_qarm	PAN027#1	chr8q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	chr9p	0	9028	500000	41248	PAN027#1#chr19.maternal:8123-508122_chr19_parm	PAN027#1	chr19p	+	98.3465	0.967731	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	chr9p	9028	30646	500000	41248	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027#1	chr9p	+	99.8854	0.997713	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	chr9p	30646	309770	500000	41248	PAN027#2#chr9.paternal:7076-507075_chr9_parm	PAN027#2	chr9p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	chr9p	309770	387276	500000	41248	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027#1	chr9p	+	99.5876	0.991803	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:5529-505528_chr9_parm	chr9p	388302	496694	500000	41248	PAN027#2#chr9.paternal:7076-507075_chr9_parm	PAN027#2	chr9p	+	99.9106	0.998214	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	0	4657	500000	41248	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027#2	chr9q	+	93.7854	0.886339	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	4657	49638	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.97	0.9994	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	49638	197455	500000	41248	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	PAN027#2	chr9q	+	99.9898	0.999796	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	197455	210534	500000	41248	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027#1	chr9q	+	99.7342	0.994704	1	0
