dataset	setting	pair	label	query_name	query_chrarm	start	end	length_bp	n_segments	resolvability	is_interchromosomal	bridge_bp	bridge_reasons	donor_haplotypes	donor_arms	donor_communities	min_score	max_score
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:153577550-154077549_chrX_qarm	chrXq	44880	499642	454762	21	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:18	PAN027#1:chrXq,PAN027#2:chrXq	chrXq	C1	0.974	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	0	3983	3983	1	unique_donor_haplotype	False	0		PAN027#1:chrXp	chrXp	C5	0.889	0.889
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	14137	34251	20114	15	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:4,shared_donor_haplotype:10	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.839	0.994
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	36282	44529	8247	2	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.895	0.997
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	45536	56933	11397	3	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:1	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.869	0.904
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	58942	80736	21794	4	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:2	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.912	0.992
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	81743	124616	42873	11	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:3,shared_donor_haplotype:7	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.801	0.976
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	125618	127377	1759	1	unique_donor_haplotype	False	0		PAN027#2:chrXp	chrXp	C5	0.951	0.951
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	129392	148869	19477	1	unique_donor_arm_multi_haplotype	False	0		PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.944	0.944
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	151409	190948	39539	4	unique_donor_haplotype	False	0	shared_donor_haplotype:3	PAN027#2:chrXp	chrXp	C5	0.957	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	192951	323313	130362	25	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:6,shared_donor_haplotype:18	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.818	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	325315	352837	27522	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN027#2:chrXp	chrXp	C5	0.883	0.976
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	353852	396857	43005	3	unique_donor_haplotype	False	0	shared_donor_haplotype:2	PAN027#2:chrXp	chrXp	C5	0.946	0.982
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	397904	425174	27270	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN027#1:chrXp	chrXp	C5	0.877	0.96
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chrX.haplotype1:9405-509404_chrX_parm	chrXp	426721	483031	56310	9	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:6	PAN027#1:chrXp,PAN027#2:chrXp	chrXp	C5	0.826	0.998
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr1.maternal:11374-511373_chr1_parm	chr1p	0	499987	499987	62	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:60	PAN010#1:chr1p,PAN010#2:chr1p	chr1p	C3	0.921	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr1.maternal:246517480-247017479_chr1_qarm	chr1q	0	500000	500000	166	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:165	PAN010#1:chr1q,PAN010#2:chr1q	chr1q	C4	0.95	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	0	500000	500000	97	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:94	PAN010#1:chr10q,PAN010#2:chr10q	chr10q	C1	0.99	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	0	467784	467784	21	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:20	PAN010#1:chr10p,PAN010#2:chr10p	chr10p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	468788	500000	31212	4	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:3	PAN010#1:chr10p,PAN010#2:chr10p	chr10p	C1	0.963	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr11.maternal:134292564-134792563_chr11_qarm	chr11q	0	499034	499034	26	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:25	PAN010#1:chr11q,PAN010#2:chr11q	chr11q	unknown	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	0	500000	500000	82	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:81	PAN010#1:chr11p,PAN010#2:chr11p	chr11p	C1	0.98	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr12.maternal:134349107-134849106_chr12_qarm	chr12q	0	500000	500000	23	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:22	PAN010#1:chr12q,PAN010#2:chr12q	chr12q	C1	0.999	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr12.maternal:6907-506906_chr12_parm	chr12p	0	499998	499998	24	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:23	PAN010#1:chr12p,PAN010#2:chr12p	chr12p	C1	0.999	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr13.maternal:108927643-109427642_chr13_qarm	chr13q	0	500000	500000	36	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:35	PAN010#1:chr13q,PAN010#2:chr13q	chr13q	C1	0.927	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	0	113219	113219	50	same_community_ambiguous	True	0	shared_donor_haplotype:49	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.966	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	114230	175737	61507	49	same_community_ambiguous	True	0	shared_donor_community:3,shared_donor_haplotype:45	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr15p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.919	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	176753	499970	323217	242	same_community_ambiguous	True	0	shared_donor_community:22,shared_donor_haplotype:219	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.919	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	0	500000	500000	244	same_community_ambiguous	True	0	shared_donor_haplotype:243	PAN010#1:chr14p,PAN010#1:chr21p,PAN010#1:chr22p,PAN010#2:chr14p,PAN010#2:chr21p	chr14p,chr21p,chr22p	C2	0.818	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	0	500000	500000	31	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:30	PAN010#1:chr14q,PAN010#2:chr14q	chr14q	unknown	0.999	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	0	500000	500000	215	same_community_ambiguous	True	0	shared_donor_haplotype:214	PAN010#1:chr14p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr15p	chr14p,chr15p,chr21p	C2	0.941	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	0	500000	500000	43	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:42	PAN010#1:chr15q,PAN010#2:chr15q	chr15q	C1	1	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	0	500000	500000	65	same_community_ambiguous	True	0	shared_donor_haplotype:64	PAN010#1:chr16p,PAN010#1:chr19p,PAN010#2:chr16p,PAN010#2:chr19p	chr16p,chr19p	C1	0.955	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	0	500000	500000	56	same_community_ambiguous	True	0	shared_donor_haplotype:55	PAN010#1:chr16q,PAN010#1:chr9q,PAN010#2:chr16q,PAN010#2:chr9q	chr16q,chr9q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	0	499790	499790	114	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:4,shared_donor_haplotype:109	PAN010#1:chr17p,PAN010#2:chr17p	chr17p	C1	0.828	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	0	500000	500000	55	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:54	PAN010#1:chr17q,PAN010#2:chr17q	chr17q	C1	0.933	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	0	500000	500000	25	unique_donor_haplotype	False	0	shared_donor_haplotype:24	PAN010#2:chr18q	chr18q	unknown	1	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	0	500000	500000	20	same_community_ambiguous	True	0	shared_donor_haplotype:19	PAN010#1:chr18p,PAN010#2:chr10p,PAN010#2:chr18p	chr10p,chr18p	C1	0.824	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	0	500000	500000	38	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:37	PAN010#1:chr19q,PAN010#2:chr19q	chr19q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN010#1:chr11p,PAN010#1:chr16p,PAN010#1:chr19p,PAN010#1:chr7p,PAN010#2:chr19p,PAN010#2:chr7p	chr11p,chr16p,chr19p,chr7p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr2.maternal:242001098-242501097_chr2_qarm	chr2q	0	500000	500000	52	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:51	PAN010#1:chr2q,PAN010#2:chr2q	chr2q	C1	0.983	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr2.maternal:7468-507467_chr2_parm	chr2p	0	500000	500000	37	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:35	PAN010#1:chr2p,PAN010#2:chr2p	chr2p	unknown	0.946	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	0	500000	500000	40	same_community_ambiguous	True	0	shared_donor_haplotype:39	PAN010#1:chr11p,PAN010#1:chr20p,PAN010#1:chr9p,PAN010#2:chr20p	chr11p,chr20p,chr9p	C1	0.939	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	0	500000	500000	39	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:38	PAN010#1:chr20q,PAN010#2:chr20q	chr20q	C1	0.997	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:42884241-43384240_chr21_qarm	chr21q	0	500000	500000	26	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:25	PAN010#1:chr21q,PAN010#2:chr21q	chr21q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	500000	500000	204	same_community_ambiguous	True	0	shared_donor_community:10,shared_donor_haplotype:193	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr14p,PAN010#2:chr15p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.86	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	0	499958	499958	228	same_community_ambiguous	True	0	shared_donor_community:13,shared_donor_haplotype:214	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr15p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.904	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:47973984-48473983_chr22_qarm	chr22q	0	483262	483262	38	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:37	PAN010#1:chr22q,PAN010#2:chr22q	chr22q	C1	0.818	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	0	500000	500000	67	cross_community_ambiguous	True	0	shared_donor_haplotype:66	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#2:chr9q	chr3q,chr9q	C1,C3	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr3.maternal:9503-509502_chr3_parm	chr3p	0	500000	500000	17	unique_donor_haplotype	False	0	shared_donor_haplotype:16	PAN010#1:chr3p	chr3p	unknown	0.996	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr4.maternal:191881281-192381280_chr4_qarm	chr4q	0	500000	500000	129	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:128	PAN010#1:chr4q,PAN010#2:chr4q	chr4q	C3	0.985	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr4.maternal:6777-506776_chr4_parm	chr4p	0	500000	500000	20	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:19	PAN010#1:chr4p,PAN010#2:chr4p	chr4p	C1	0.997	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	chr5q	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN010#1:chr5q,PAN010#1:chr6q,PAN010#1:chr9q,PAN010#2:chr5q	chr5q,chr6q,chr9q	C1	0.975	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr5.maternal:8641-508640_chr5_parm	chr5p	0	499993	499993	44	unique_donor_haplotype	False	0	shared_donor_haplotype:43	PAN010#2:chr5p	chr5p	unknown	1	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	chr6q	0	500000	500000	75	same_community_ambiguous	True	0	shared_donor_haplotype:74	PAN010#1:chr5q,PAN010#1:chr6q,PAN010#2:chr6q	chr5q,chr6q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr6.maternal:6947-506946_chr6_parm	chr6p	0	500000	500000	46	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:45	PAN010#1:chr6p,PAN010#2:chr6p	chr6p	C4	0.992	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	chr7q	0	500000	500000	36	unique_donor_haplotype	False	0	shared_donor_haplotype:35	PAN010#1:chr7q	chr7q	C1	0.999	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr7.maternal:8960-508959_chr7_parm	chr7p	0	500000	500000	73	same_community_ambiguous	True	0	shared_donor_haplotype:72	PAN010#1:chr11p,PAN010#1:chr7p,PAN010#2:chr19p,PAN010#2:chr7p	chr11p,chr19p,chr7p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr8.maternal:146664859-147164858_chr8_qarm	chr8q	0	500000	500000	26	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:25	PAN010#1:chr8q,PAN010#2:chr8q	chr8q	unknown	0.993	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr8.maternal:6750-506749_chr8_parm	chr8p	0	499998	499998	40	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:39	PAN010#1:chr8p,PAN010#2:chr8p	chr8p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN010#1:chr15q,PAN010#1:chr5q,PAN010#1:chr9q,PAN010#2:chr16q,PAN010#2:chr9q	chr15q,chr16q,chr5q,chr9q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr9.maternal:7315-507314_chr9_parm	chr9p	0	500000	500000	28	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:26	PAN010#1:chr9p,PAN010#2:chr9p	chr9p	C1	0.942	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:153203966-153703965_chrX_qarm	chrXq	0	500000	500000	27	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:26	PAN010#1:chrXq,PAN010#2:chrXq	chrXq	C1	0.999	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	0	336573	336573	102	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:101	PAN010#1:chrXp,PAN010#2:chrXp	chrXp	C5	0.9	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	340590	499779	159189	21	unique_donor_haplotype	False	0	shared_donor_haplotype:20	PAN010#2:chrXp	chrXp	C5	0.846	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr1.paternal:247262629-247762628_chr1_qarm	chr1q	0	500000	500000	164	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:163	PAN011#1:chr1q,PAN011#2:chr1q	chr1q	C4	0.944	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr1.paternal:7355-507354_chr1_parm	chr1p	0	500000	500000	58	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:57	PAN011#1:chr1p,PAN011#2:chr1p	chr1p	C3	0.932	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	0	430519	430519	54	cross_community_ambiguous	True	0	shared_donor_haplotype:53	PAN011#1:chr10q,PAN011#2:chr10q,PAN011#2:chr4q	chr10q,chr4q	C1,C3	0.995	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	430519	431750	1231	1	unique_donor_arm_multi_haplotype	True	0		PAN011#1:chr4q,PAN011#2:chr4q	chr4q	C3	0.992	0.994
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	431750	453684	21934	20	unique_donor_haplotype	False	0	shared_donor_haplotype:19	PAN011#2:chr10q	chr10q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	453684	454915	1231	1	unique_donor_arm_multi_haplotype	True	0		PAN011#1:chr4q,PAN011#2:chr4q	chr4q	C3	0.994	0.994
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	454915	468155	13240	12	unique_donor_haplotype	False	0	shared_donor_haplotype:11	PAN011#2:chr10q	chr10q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	468155	475311	7156	1	unique_donor_arm_multi_haplotype	True	0		PAN011#1:chr4q,PAN011#2:chr4q	chr4q	C3	0.987	0.987
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	475311	496816	21505	7	unique_donor_haplotype	False	0	shared_donor_haplotype:6	PAN011#2:chr10q	chr10q	C1	1	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:9755-509754_chr10_parm	chr10p	0	468940	468940	24	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:23	PAN011#1:chr10p,PAN011#2:chr10p	chr10p	C1	0.965	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:9755-509754_chr10_parm	chr10p	469943	500000	30057	3	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:2	PAN011#1:chr10p,PAN011#2:chr10p	chr10p	C1	0.811	1
e50000.m1000	m1000_bridge1kb	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr11.paternal:134209711-134709710_chr11_qarm	chr11q	0	500000	500000	30	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:29	PAN011#1:chr11q,PAN011#2:chr11q	chr11q	unknown	1	1
