event_id	comparison_id	panel_label	query_name	query_chrom	window_start	window_end	basis	chunk_mode	num_mappings	scaffold_jump	scoring	filter_overlap	query_start	query_end	query_clip_start	query_clip_end	window_overlap_bp	target_name	target_chrom	target_bucket	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_tsv_gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136096000	136098000	136096000	136098000	2000	PAN011#joint#h1_chr3	chr3	chr3	202440058	202442058	.	1994	1997	0.998500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136096000	136098000	136096000	136098000	2000	PAN011#joint#h2_chr6	chr6	other	124215	126216	.	1992	1996	0.997750	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136096000	136098000	136096000	136098000	2000	PAN011#joint#h1_chr8	chr8	other	124874	126877	.	1971	1986	0.992256	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h1_chr1	chr1	other	110584	112584	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h2_chr11	chr11	other	108908	110911	.	1987	1994	0.996253	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h2_chr19	chr19	other	110718	112718	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h2_chr3	chr3	chr3	205468751	205470751	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h2_chr6	chr6	other	171906265	171908268	.	1985	1993	0.995753	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136098000	136100000	136098000	136100000	2000	PAN011#joint#h1_chr8	chr8	other	122869	124874	.	1956	1979	0.988265	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h1_chr1	chr1	other	108584	110584	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h2_chr11	chr11	other	106908	108908	.	1994	1997	0.998500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h2_chr19	chr19	other	108718	110718	.	2000	2000	1.000000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h2_chr3	chr3	chr3	205470751	205472751	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h2_chr6	chr6	other	171908268	171910268	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136100000	136102000	136100000	136102000	2000	PAN011#joint#h1_chr8	chr8	other	120869	122869	.	1990	1995	0.997500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h1_chr1	chr1	other	106584	108584	.	2000	2000	1.000000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h2_chr11	chr11	other	104907	106908	.	1984	1992	0.995751	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h2_chr19	chr19	other	106718	108718	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h2_chr3	chr3	chr3	205472751	205474751	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h2_chr6	chr6	other	171910268	171912268	.	1988	1994	0.997000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136102000	136104000	136102000	136104000	2000	PAN011#joint#h1_chr8	chr8	other	118869	120869	.	1982	1991	0.995500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h1_chr1	chr1	other	104584	106584	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h1_chr11	chr11	other	110415	112414	.	1985	1992	0.996249	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h2_chr19	chr19	other	104718	106718	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h2_chr3	chr3	chr3	205474751	205476751	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h2_chr6	chr6	other	116212	118212	.	1980	1990	0.995000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136104000	136106000	136104000	136106000	2000	PAN011#joint#h1_chr8	chr8	other	116869	118869	.	1976	1988	0.994000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h1_chr1	chr1	other	102584	104584	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h2_chr11	chr11	other	100907	102907	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h2_chr19	chr19	other	102718	104718	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h2_chr3	chr3	chr3	205476751	205478751	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h2_chr6	chr6	other	114209	116212	.	1983	1992	0.995254	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136106000	136108000	136106000	136108000	2000	PAN011#joint#h1_chr8	chr8	other	114869	116869	.	1988	1994	0.997000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h1_chr1	chr1	other	100584	102584	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h2_chr11	chr11	other	98907	100907	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h2_chr19	chr19	other	100718	102718	.	1990	1995	0.997500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h2_chr3	chr3	chr3	205478751	205480751	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h2_chr6	chr6	other	171916269	171918268	.	1991	1995	0.997749	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136108000	136110000	136108000	136110000	2000	PAN011#joint#h1_chr8	chr8	other	112869	114869	.	1990	1995	0.997500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h1_chr1	chr1	other	98584	100584	.	2000	2000	1.000000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h1_chr11	chr11	other	104415	106415	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h2_chr19	chr19	other	98718	100718	.	2000	2000	1.000000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h2_chr3	chr3	chr3	205480751	205482751	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h2_chr6	chr6	other	171918268	171920268	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136110000	136112000	136110000	136112000	2000	PAN011#joint#h1_chr8	chr8	other	110869	112869	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
