view	query_name	query_arm	query_start	query_end	target_hap	target_arm	nth_best	score	strand
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	103626	104661	PAN010#1	chr22p	4	0.99422	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	109996	111062	PAN010#1	chr22p	3	0.932004	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	137297	138738	PAN010#1	chr22p	4	0.997228	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	153051	154492	PAN010#1	chr22p	4	0.997228	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	176225	177666	PAN010#1	chr22p	4	0.998613	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	201853	202918	PAN010#1	chr22p	3	0.988796	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	209289	210354	PAN010#1	chr22p	2	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	225801	226836	PAN010#1	chr22p	4	0.998069	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	232173	233187	PAN010#2	chr21p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	233187	239466	PAN010#2	chr14p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	239466	240480	PAN010#2	chr21p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	240480	246754	PAN010#2	chr14p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	246754	247768	PAN010#2	chr21p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	247768	261478	PAN010#2	chr14p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	261478	262492	PAN010#2	chr21p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	262492	500000	PAN010#2	chr14p	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	283510	284521	PAN010#1	chr22p	3	0.865523	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	284521	285898	PAN010#1	chr14p	2	0.972779	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	285898	287634	PAN010#1	chr22p	2	0.977828	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	298351	299365	PAN010#1	chr14p	3	0.913208	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	299365	300421	PAN010#1	chr22p	4	0.880677	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	300421	301897	PAN010#1	chr22p	2	0.995943	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	311777	313216	PAN010#1	chr14p	3	0.983471	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	315742	317694	PAN010#1	chr14p	3	0.922018	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	317694	322927	PAN010#1	chr22p	2	0.9979	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	322927	342758	PAN010#1	chr14p	3	0.995722	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	342758	349081	PAN010#1	chr22p	2	0.998736	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	349081	358194	PAN010#1	chr22p	3	0.997742	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	358194	372850	PAN010#1	chr14p	2	0.997206	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	372850	373851	PAN010#1	chr22p	3	0.958904	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	373851	377549	PAN010#1	chr14p	3	0.93868	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	377549	387171	PAN010#1	chr15p	2	0.856392	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	387171	388904	PAN010#1	chr21p	3	0.969852	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	388904	423227	PAN010#1	chr15p	2	0.994378	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	423227	424992	PAN010#1	chr21p	3	0.983146	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	424992	427434	PAN010#1	chr15p	2	0.901614	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	427434	436134	PAN010#1	chr21p	3	0.977429	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	436134	458514	PAN010#1	chr21p	2	0.999048	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	460555	483596	PAN010#1	chr15p	2	0.985433	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	483596	499991	PAN010#1	chr21p	2	0.98523	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	0	500000	PAN010#1	chr14q	1	1	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	4810	314171	PAN010#2	chr14q	2	0.996211	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	314171	316176	PAN010#2	chr14q	4	0.823956	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	316176	328621	PAN010#2	chr14q	2	0.934528	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	333097	362309	PAN010#2	chr14q	2	0.989859	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	362309	364315	PAN010#2	chr14q	3	0.863383	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	364315	365316	PAN010#2	chr14q	2	0.852126	+
sweepga_paf_1_many	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	379915	498441	PAN010#2	chr14q	2	0.996205	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	0	500000	PAN010#2	chr15p	1	1	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	0	4493	PAN010#1	chr14p	2	0.865068	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	4493	20472	PAN010#1	chr21p	2	0.993699	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	20472	21644	PAN010#1	chr15p	2	0.998295	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	21644	22669	PAN010#1	chr13p	3	0.988361	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	22669	30876	PAN010#1	chr14p	2	0.992352	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	30876	41957	PAN010#1	chr15p	2	0.99738	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	41957	43357	PAN010#1	chr13p	3	0.978858	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	43357	63054	PAN010#1	chr15p	2	0.996705	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	63054	64396	PAN010#1	chr21p	4	0.985947	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	64396	65527	PAN010#1	chr22p	2	0.959378	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	65527	66994	PAN010#1	chr15p	3	0.946738	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	144473	145489	PAN010#1	chr13p	2	0.919584	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	145489	146755	PAN010#1	chr15p	2	0.989002	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	172522	177530	PAN010#1	chr14p	4	0.990177	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	177530	178796	PAN010#1	chr14p	3	1	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	178796	183804	PAN010#1	chr14p	4	0.990177	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	183804	185070	PAN010#1	chr14p	3	1	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	185070	186493	PAN010#1	chr14p	2	0.987395	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	186493	187629	PAN010#1	chr14p	4	0.982563	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	187629	189077	PAN010#1	chr14p	2	0.995176	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	189077	191356	PAN010#1	chr14p	4	0.996845	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	192636	193776	PAN010#1	chr14p	3	0.968912	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	197280	198626	PAN010#1	chr14p	2	0.837382	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	198626	200353	PAN010#1	chr22p	2	0.970471	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	200353	201493	PAN010#1	chr14p	3	0.968912	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	266987	272002	PAN010#1	chr21p	4	0.918363	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	272002	277343	PAN010#1	chr21p	2	0.981667	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	277343	291992	PAN010#1	chr15p	2	0.980066	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	292993	293994	PAN010#1	chr15p	3	0.899431	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	301002	302003	PAN010#1	chr14p	3	0.932432	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	303004	304005	PAN010#1	chr14p	4	0.910305	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	306007	307009	PAN010#1	chr15p	3	0.925962	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	312016	313017	PAN010#1	chr15p	4	0.865797	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	313017	314018	PAN010#1	chr14p	3	0.928709	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	314018	315020	PAN010#1	chr15p	3	0.904943	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	315020	317022	PAN010#1	chr21p	3	0.921305	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	317022	318023	PAN010#1	chr14p	4	0.917625	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	318023	319024	PAN010#1	chr15p	4	0.904853	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	323049	324050	PAN010#1	chr15p	2	0.915789	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	324050	325051	PAN010#1	chr15p	4	0.857143	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	329055	330057	PAN010#1	chr14p	3	0.952242	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	330057	331058	PAN010#1	chr14p	4	0.910305	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	331058	332059	PAN010#1	chr21p	2	0.945578	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	332059	333060	PAN010#1	chr14p	3	0.966601	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	336065	339684	PAN010#1	chr14p	4	0.899564	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	339684	351018	PAN010#1	chr22p	3	0.989731	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	351018	363894	PAN010#1	chr22p	4	0.985346	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	363894	372548	PAN010#1	chr21p	4	0.989896	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	372548	389192	PAN010#1	chr21p	3	0.97873	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	389192	405593	PAN010#1	chr22p	2	0.988902	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	405593	410850	PAN010#1	chr15p	2	0.994689	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	410850	412939	PAN010#1	chr21p	2	0.998087	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	412939	436025	PAN010#1	chr15p	2	0.995333	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	436025	448034	PAN010#1	chr21p	2	0.994958	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	448034	463279	PAN010#1	chr15p	2	0.98932	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	463279	464713	PAN010#1	chr21p	2	0.941414	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	464713	470607	PAN010#1	chr15p	2	0.872589	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	470607	474117	PAN010#1	chr21p	2	0.973979	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	474117	483022	PAN010#1	chr15p	2	0.981992	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	484023	485024	PAN010#1	chr21p	2	0.891509	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	485024	486055	PAN010#1	chr15p	2	0.867273	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	488194	490201	PAN010#1	chr15p	2	0.964844	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	491214	496259	PAN010#1	chr15p	2	0.939922	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	497264	498364	PAN010#1	chr15p	2	0.801887	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	0	500000	PAN010#2	chr15q	1	1	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	0	60413	PAN010#1	chr15q	2	0.99682	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	65427	275283	PAN010#1	chr15q	2	0.996815	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	276317	277319	PAN010#1	chr15q	2	0.864312	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	278330	279334	PAN010#1	chr15q	2	0.80468	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	279334	280368	PAN010#1	chr15q	3	0.806738	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	280368	281369	PAN010#1	chr15q	2	0.897727	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	282370	411866	PAN010#1	chr15q	2	0.996162	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	411866	412868	PAN010#1	chr6q	2	0.945631	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	412868	417117	PAN010#1	chr3q	3	0.96686	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	446565	465214	PAN010#1	chr3q	3	0.976066	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	465214	471955	PAN010#1	chr3q	4	0.940862	+
sweepga_paf_1_many	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	471955	475519	PAN010#1	chr20q	4	0.974799	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	0	75407	PAN010#1	chr16p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	21163	28055	PAN010#2	chr19p	3	0.990595	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	28055	35130	PAN010#2	chr19p	4	0.988055	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	35130	53527	PAN010#2	chr19p	3	0.983508	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	53527	68160	PAN010#2	chr3q	3	0.985652	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	75407	77445	PAN010#1	chr19p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	75407	77445	PAN010#2	chr19p	3	0.975763	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	77445	153506	PAN010#1	chr16p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	108339	121126	PAN010#2	chr6p	4	0.96552	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	121126	124331	PAN010#2	chr8p	4	0.993302	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	124331	143441	PAN010#2	chr11p	3	0.995808	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	143441	147074	PAN010#2	chr9q	3	0.976164	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	153506	156571	PAN010#1	chr19p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	153506	156571	PAN010#2	chr19p	3	0.936792	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	156571	431439	PAN010#1	chr16p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	156571	167256	PAN010#2	chr19p	4	0.990392	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	167256	170767	PAN010#2	chr19p	3	0.995166	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	170767	171990	PAN010#2	chr19p	2	0.998366	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	171990	173108	PAN010#2	chr11p	2	0.991971	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	173108	188301	PAN010#2	chr7p	3	0.993503	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	188301	198204	PAN010#2	chr7p	2	0.991966	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	198204	199205	PAN010#2	chr7p	3	0.99204	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	199205	201208	PAN010#2	chr16q	2	0.968689	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	201208	204745	PAN010#2	chr11p	3	0.948416	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	204745	213705	PAN010#2	chr7p	2	0.992478	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	213705	217823	PAN010#2	chr7p	3	0.966556	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	217823	221321	PAN010#2	chr3q	3	0.906363	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	221321	224975	PAN010#2	chr7p	3	0.957636	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	224975	251592	PAN010#2	chr9q	3	0.944115	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	251592	252984	PAN010#2	chr9q	2	0.896879	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	252984	254542	PAN010#2	chr10p	2	0.883595	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	254542	262632	PAN010#2	chr18p	3	0.925009	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	288412	415109	PAN010#2	chr16p	2	0.998293	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	416144	431439	PAN010#2	chr16p	2	0.998305	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	431439	433136	PAN010#2	chr16p	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	431439	433136	PAN010#1	chr16p	2	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	433136	500000	PAN010#1	chr16p	1	0.999962	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	433136	499560	PAN010#2	chr16p	2	0.994928	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	0	500000	PAN010#2	chr16q	1	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	0	54925	PAN010#1	chr16q	2	0.994219	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	55959	207904	PAN010#1	chr16q	2	1	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	208936	212434	PAN010#1	chr16q	2	0.938857	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	213464	317911	PAN010#1	chr16q	2	0.99897	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	317911	322520	PAN010#1	chr9q	3	0.998891	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	322520	323531	PAN010#1	chr16p	3	0.968689	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	323531	328986	PAN010#1	chr9q	3	0.956183	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	328986	333484	PAN010#1	chr16q	3	0.996007	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	333484	350074	PAN010#1	chr9q	2	0.996931	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	350074	352298	PAN010#1	chr9q	3	0.999172	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	352298	354333	PAN010#1	chr9q	2	0.997056	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	354333	371754	PAN010#1	chr16q	2	0.991571	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	373880	375946	PAN010#1	chr5q	2	0.867909	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	395861	396892	PAN010#1	chr20p	2	0.989382	-
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	396892	417512	PAN010#1	chr16q	2	0.987085	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	417512	418729	PAN010#1	chr2q	3	0.99018	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	423216	424438	PAN010#1	chr3q	3	0.974152	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	446623	465246	PAN010#1	chr3q	3	0.975628	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	465246	472307	PAN010#1	chr3q	4	0.983862	+
sweepga_paf_1_many	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	472307	475874	PAN010#1	chr3q	3	0.992737	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	0	15270	PAN010#2	chr17p	1	1	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	13255	14263	PAN010#1	chr17p	2	0.818264	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	14263	15270	PAN010#1	chr17p	4	0.811712	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	15270	17285	PAN010#1	chr17p	1	0.914204	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	15270	17285	PAN010#2	chr17p	2	0.855433	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	17285	21317	PAN010#2	chr17p	1	0.909696	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	17285	18293	PAN010#1	chr17p	3	0.882133	+
sweepga_paf_1_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	18293	19301	PAN010#1	chr16p	2	0.850829	+
