gene_name,copies_in_phrs,genome_wide_copies,gene_biotype,num_chromosomes,chromosomes,in_phrs,in_genome
SHE,0,1,protein_coding,1,chr1,False,True
EBPL,0,1,protein_coding,1,chr13,False,True
UBE2WP1,0,1,pseudogene,1,chr1,False,True
PPIAL4F,0,1,protein_coding,1,chr1,False,True
ZNF474,0,1,protein_coding,1,chr5,False,True
PATE3,0,1,protein_coding,1,chr11,False,True
LOC105376301,0,1,lncRNA,1,chr9,False,True
RNU6-883P,0,1,pseudogene,1,chr10,False,True
LOC124902061,0,1,lncRNA,1,chr8,False,True
RNU6-46P,0,1,pseudogene,1,chr11,False,True
RNU6-1261P,0,1,pseudogene,1,chr14,False,True
GNPATP,0,1,pseudogene,1,chr16,False,True
MICALL2-DT,0,1,lncRNA,1,chr7,False,True
SNORD115-17,0,1,snoRNA,1,chr15,False,True
LINC01043,0,1,lncRNA,1,chr13,False,True
LOC105371211,0,1,lncRNA,1,chr1,False,True
PHF10,0,1,protein_coding,1,chr6,False,True
SNORD115-13,0,1,snoRNA,1,chr15,False,True
NDUFB9P3,0,1,pseudogene,1,chr8,False,True
LOC100418710,0,1,pseudogene,1,chr4,False,True
TMEM238,0,1,protein_coding,1,chr19,False,True
PROX2,0,1,protein_coding,1,chr14,False,True
ATM,0,1,protein_coding,1,chr11,False,True
LOC124904327,0,1,lncRNA,1,chr18,False,True
LOC105371216,0,1,protein_coding,1,chr1,False,True
RPL29P6,0,1,pseudogene,1,chr1,False,True
LOC107984693,0,1,lncRNA,1,chr14,False,True
TRAPPC5,0,1,protein_coding,1,chr19,False,True
RUSF1,0,1,protein_coding,1,chr16,False,True
WFIKKN2,0,1,protein_coding,1,chr17,False,True
USP9YP33,0,1,pseudogene,1,chrY,False,True
RPS20P17,0,1,pseudogene,1,chr5,False,True
MIR376C,0,1,miRNA,1,chr14,False,True
SUSD5,0,1,protein_coding,1,chr3,False,True
LINC00955,0,1,lncRNA,1,chr4,False,True
BANF1P4,0,1,pseudogene,1,chr1,False,True
LOC105369535,0,1,lncRNA,1,chr11,False,True
ZNF18,0,1,protein_coding,1,chr17,False,True
LOC124900359,0,1,snoRNA,1,chr15,False,True
STATH,0,1,protein_coding,1,chr4,False,True
LINC02692,0,1,lncRNA,1,chr9,False,True
MIR17,0,1,miRNA,1,chr13,False,True
FBXO9,0,1,protein_coding,1,chr6,False,True
LOC101928012,0,1,lncRNA,1,chr7,False,True
RPL3P1,0,1,pseudogene,1,chr21,False,True
LOC105379329,0,1,lncRNA,1,chr8,False,True
LOC124900466,0,1,lncRNA,1,chr21,False,True
LOC105374570,0,1,lncRNA,1,chr2,False,True
LOC124902289,0,1,lncRNA,1,chr9,False,True
PRR4,0,1,protein_coding,1,chr12,False,True
RNU6-890P,0,1,pseudogene,1,chr6,False,True
ARHGAP42P3,0,3,pseudogene,2,"chr14,chr22",False,True
DOK5,0,1,protein_coding,1,chr20,False,True
TPST2,0,1,protein_coding,1,chr22,False,True
CDRT15P11,0,1,pseudogene,1,chr4,False,True
ANKRD20A15P,0,2,pseudogene,2,"chr14,chr22",False,True
KIR3DL1,0,1,protein_coding,1,chr19,False,True
LOC101060089,0,1,pseudogene,1,chr11,False,True
RPL30P15,0,1,pseudogene,1,chrX,False,True
LOC124900638,0,1,lncRNA,1,chr9,False,True
BDP1P,0,1,pseudogene,1,chr18,False,True
LOC124901834,0,1,snoRNA,1,chr7,False,True
WBP2P1,0,1,pseudogene,1,chr18,False,True
SELENOKP1,0,1,pseudogene,1,chr19,False,True
TAS2R7,0,1,protein_coding,1,chr12,False,True
LINC02138,0,1,lncRNA,1,chr16,False,True
HFE,0,1,protein_coding,1,chr6,False,True
MOK,0,1,protein_coding,1,chr14,False,True
LOC107986337,0,1,lncRNA,1,chr4,False,True
SERPINB9,0,1,protein_coding,1,chr6,False,True
CCL23,0,1,protein_coding,1,chr17,False,True
UBE2V2P3,0,1,pseudogene,1,chr1,False,True
DNAJB1,0,1,protein_coding,1,chr19,False,True
LOC105374711,0,1,lncRNA,1,chr5,False,True
IGLV2-18,0,1,V_segment,1,chr22,False,True
C1orf174,0,1,protein_coding,1,chr1,False,True
IRX3,0,1,protein_coding,1,chr16,False,True
RNA5SP485,0,1,pseudogene,1,chr20,False,True
LOC112267932,0,1,lncRNA,1,chr5,False,True
HTRA2,0,1,protein_coding,1,chr2,False,True
LOC124902644,0,1,lncRNA,1,chr11,False,True
TRN-GTT4-1,0,1,tRNA,1,chr1,False,True
LOC105372920,0,1,lncRNA,1,chr1,False,True
CYP4F60P,0,1,pseudogene,1,chr9,False,True
SIAE,0,1,protein_coding,1,chr11,False,True
TMEM170A,0,1,protein_coding,1,chr16,False,True
GPATCH2L,0,1,protein_coding,1,chr14,False,True
BAALC,0,1,protein_coding,1,chr8,False,True
TMX2P1,0,1,pseudogene,1,chr9,False,True
RAB9AP1,0,1,pseudogene,1,chrY,False,True
PCDH20,0,1,protein_coding,1,chr13,False,True
LINC02995,0,1,lncRNA,1,chr5,False,True
IGHVII-46-1,0,1,V_segment_pseudogene,1,chr14,False,True
FXYD6,0,1,protein_coding,1,chr11,False,True
FAM222B,0,1,protein_coding,1,chr17,False,True
FAAP20,0,1,protein_coding,1,chr1,False,True
LOC124900615,0,1,lncRNA,1,chr6,False,True
LOC100132651,0,1,pseudogene,1,chr4,False,True
RPL6P24,0,1,pseudogene,1,chr10,False,True
TRBV7-4,0,1,V_segment,1,chr7,False,True
MIR3152,0,1,miRNA,1,chr9,False,True
HMGN2P32,0,1,pseudogene,1,chr9,False,True
HSP90AB1,0,1,protein_coding,1,chr6,False,True
GDAP2,0,1,protein_coding,1,chr1,False,True
LOC124908054,0,1,lncRNA,1,chr2,False,True
ERCC4,0,1,protein_coding,1,chr16,False,True
OR9I1,0,1,protein_coding,1,chr11,False,True
LOC102724528,0,1,lncRNA,1,chr1,False,True
NDFIP2,0,1,protein_coding,1,chr13,False,True
PCDH10,0,1,protein_coding,1,chr4,False,True
SUPT20H,0,1,protein_coding,1,chr13,False,True
GPC6-AS2,0,1,lncRNA,1,chr13,False,True
ZNF433-AS1,0,1,lncRNA,1,chr19,False,True
LOC124904718,0,1,lncRNA,1,chr19,False,True
RNU4-58P,0,1,pseudogene,1,chr16,False,True
FAM133FP,0,1,pseudogene,1,chr1,False,True
CENPB,0,1,protein_coding,1,chr20,False,True
HAR1B,0,1,lncRNA,1,chr20,False,True
DNAH8,0,1,protein_coding,1,chr6,False,True
LINC02189,0,1,lncRNA,1,chr16,False,True
SCARNA15,0,1,ncRNA,1,chr15,False,True
PDK1,0,1,protein_coding,1,chr2,False,True
ERCC8-AS1,0,1,lncRNA,1,chr5,False,True
PRKACB,0,1,protein_coding,1,chr1,False,True
LOC100420114,0,1,pseudogene,1,chr9,False,True
SNORA91,0,1,snoRNA,1,chr21,False,True
PPIAP45,0,1,pseudogene,1,chr12,False,True
MIR6797,0,1,miRNA,1,chr19,False,True
ARR3,0,1,protein_coding,1,chrX,False,True
AGAP12P,0,1,transcribed_pseudogene,1,chr10,False,True
MCUR1,0,1,protein_coding,1,chr6,False,True
LOC105373880,0,1,lncRNA,1,chr2,False,True
KRT8P4,0,1,pseudogene,1,chr8,False,True
ADIPOR2,0,1,protein_coding,1,chr12,False,True
LOC105372395,0,1,lncRNA,1,chr19,False,True
LOC105372801,0,1,lncRNA,1,chr21,False,True
LOC105370292,0,1,lncRNA,1,chr13,False,True
LOC100420466,0,1,pseudogene,1,chr15,False,True
RN7SL761P,0,1,pseudogene,1,chr13,False,True
LINC02173,0,1,lncRNA,1,chr4,False,True
FAM224A,0,1,lncRNA,1,chrY,False,True
NMTRQ-TTG4-1,0,1,pseudogene,1,chr3,False,True
OSMR-DT,0,1,lncRNA,1,chr5,False,True
LOC100421259,0,1,pseudogene,1,chr16,False,True
RPS26P44,0,1,pseudogene,1,chr12,False,True
ACTG1P10,0,1,pseudogene,1,chrX,False,True
LINC02114,0,1,lncRNA,1,chr5,False,True
NDUFA12P1,0,1,pseudogene,1,chr13,False,True
LOC124903238,0,1,lncRNA,1,chr13,False,True
LOC124907756,0,1,lncRNA,1,chr2,False,True
CNN2P11,0,1,pseudogene,1,chr2,False,True
BID,0,1,protein_coding,1,chr22,False,True
TP53I3,0,1,protein_coding,1,chr2,False,True
LOC105375416,0,1,lncRNA,1,chr7,False,True
OR4A45P,0,1,pseudogene,1,chr11,False,True
OR4X1,0,1,protein_coding,1,chr11,False,True
RNASE2CP,0,1,transcribed_pseudogene,1,chr14,False,True
LOC107986192,0,1,lncRNA,1,chr4,False,True
PCK2,0,1,protein_coding,1,chr14,False,True
OR52E6,0,1,protein_coding,1,chr11,False,True
LOC124902983,0,1,lncRNA,1,chr12,False,True
CDK6,0,1,protein_coding,1,chr7,False,True
PPP4R3B,0,1,protein_coding,1,chr2,False,True
NUAK2,0,1,protein_coding,1,chr1,False,True
LOC124901875,0,1,lncRNA,1,chr8,False,True
LOC124902962,0,1,lncRNA,1,chr12,False,True
LOC107987077,0,2,lncRNA,1,chr9,False,True
RPL12P42,0,1,pseudogene,1,chr19,False,True
LINC02994,0,1,lncRNA,1,chr4,False,True
LCEP2,0,1,pseudogene,1,chr1,False,True
SNORD28,0,1,snoRNA,1,chr11,False,True
LINC01145,0,1,lncRNA,1,chr1,False,True
PCDH1,0,1,protein_coding,1,chr5,False,True
RNA5-8SP7,0,1,pseudogene,1,chr20,False,True
HSPA2,0,1,protein_coding,1,chr14,False,True
RNA5SP211,0,1,pseudogene,1,chr6,False,True
RPL7AP62,0,1,pseudogene,1,chr15,False,True
MTND5P9,0,1,pseudogene,1,chr4,False,True
RPL7AP2,0,1,pseudogene,1,chr14,False,True
RNA5SP434,0,1,pseudogene,1,chr17,False,True
LINC00672,0,1,lncRNA,1,chr17,False,True
WDR45P1,0,1,pseudogene,1,chr4,False,True
LOC105371223,0,1,lncRNA,1,chr1,False,True
RNU6-714P,0,1,pseudogene,1,chr9,False,True
PGBD3P1,0,1,pseudogene,1,chr12,False,True
LINC02443,0,1,lncRNA,1,chr12,False,True
KCNK17,0,1,protein_coding,1,chr6,False,True
LOC105372472,0,1,lncRNA,1,chr19,False,True
LOC284441,0,1,pseudogene,1,chr19,False,True
LOC105375906,0,1,lncRNA,1,chr8,False,True
LOC124901248,0,1,lncRNA,1,chr6,False,True
LOC105376266,0,1,lncRNA,1,chr9,False,True
SNORD102,0,1,snoRNA,1,chr13,False,True
LOC105370337,0,1,lncRNA,1,chr13,False,True
LOC107984428,0,1,lncRNA,1,chr11,False,True
FBXO40,0,1,protein_coding,1,chr3,False,True
BCAT2,0,1,protein_coding,1,chr19,False,True
NF1P7,0,1,pseudogene,1,chr14,False,True
LOC124904999,0,1,lncRNA,1,chr21,False,True
WBP1LP4,0,1,pseudogene,1,chr5,False,True
LOC107987027,0,1,lncRNA,1,chr9,False,True
WBP1LP5,0,1,pseudogene,1,chr15,False,True
UXT,0,1,protein_coding,1,chrX,False,True
COX7A2P2,0,1,pseudogene,1,chr4,False,True
OR1AC1P,0,1,pseudogene,1,chr17,False,True
LINC01601,0,1,lncRNA,1,chr18,False,True
ZNF567-DT,0,1,lncRNA,1,chr19,False,True
MED6,0,1,protein_coding,1,chr14,False,True
ERVH48-1,0,1,protein_coding,1,chr21,False,True
LOC105378307,0,1,lncRNA,1,chr10,False,True
LOC100132078,0,1,lncRNA,1,chr11,False,True
PCDHA4,0,1,protein_coding,1,chr5,False,True
HMGA1P8,0,1,pseudogene,1,chr2,False,True
LOC124901321,0,1,lncRNA,1,chr6,False,True
LOC105379105,0,1,lncRNA,1,chr5,False,True
ABCA6,0,1,protein_coding,1,chr17,False,True
LOC124904325,0,1,lncRNA,1,chr18,False,True
EFR3A,0,1,protein_coding,1,chr8,False,True
OR4A8,0,1,pseudogene,1,chr11,False,True
MIR6125,0,1,miRNA,1,chr12,False,True
LOC100533736,0,1,pseudogene,1,chr4,False,True
KLHL6,0,1,protein_coding,1,chr3,False,True
RYBP,0,1,protein_coding,1,chr3,False,True
LOC124904598,0,1,lncRNA,1,chr1,False,True
KLHL31,0,1,protein_coding,1,chr6,False,True
LOC105375641,0,1,lncRNA,1,chr8,False,True
LOC102723633,0,1,lncRNA,1,chr6,False,True
MIR3199-2,0,1,miRNA,1,chr22,False,True
LOC101929319,0,1,lncRNA,1,chr2,False,True
IL10RB-DT,0,1,lncRNA,1,chr21,False,True
PLD2,0,1,protein_coding,1,chr17,False,True
NOBOX,0,1,protein_coding,1,chr7,False,True
MS4A10,0,1,protein_coding,1,chr11,False,True
IGBP1,0,1,protein_coding,1,chrX,False,True
LOC107984450,0,1,lncRNA,1,chr12,False,True
B3GNT9,0,1,protein_coding,1,chr16,False,True
LOC124903166,0,1,lncRNA,1,chr13,False,True
RDH16,0,1,protein_coding,1,chr12,False,True
LOC105375065,0,1,lncRNA,1,chr6,False,True
LINC00645,0,1,lncRNA,1,chr14,False,True
PWWP3B,0,1,protein_coding,1,chrX,False,True
LOC101929076,0,1,lncRNA,1,chr15,False,True
LHFPL3-AS1,0,1,lncRNA,1,chr7,False,True
LOC107986171,0,1,lncRNA,1,chr3,False,True
ZNF236-DT,0,1,lncRNA,1,chr18,False,True
SEPTIN14P19,0,1,pseudogene,1,chr19,False,True
GPR156,0,1,protein_coding,1,chr3,False,True
ZNF211,0,1,protein_coding,1,chr19,False,True
EEF1A1P9,0,1,pseudogene,1,chr4,False,True
RPL12P41,0,1,pseudogene,1,chr19,False,True
CT47A2,0,1,protein_coding,1,chrX,False,True
TRIM60,0,1,protein_coding,1,chr4,False,True
SEMA7A,0,1,protein_coding,1,chr15,False,True
LOC102724948,0,1,lncRNA,1,chr2,False,True
LOC643441,0,1,lncRNA,1,chr1,False,True
TRE-CTC9-1,0,1,pseudogene,1,chr2,False,True
FAR2P2,0,1,transcribed_pseudogene,1,chr2,False,True
SMIM14,0,1,protein_coding,1,chr4,False,True
LOC105379349,0,1,lncRNA,1,chr8,False,True
ZFP30,0,1,protein_coding,1,chr19,False,True
LOC112268432,0,1,lncRNA,1,chr2,False,True
UBLCP1,0,1,protein_coding,1,chr5,False,True
GTPBP8,0,1,protein_coding,1,chr3,False,True
LINC01986,0,1,lncRNA,1,chr3,False,True
NIP7P1,0,1,pseudogene,1,chr10,False,True
LINC02911,0,1,lncRNA,1,chr16,False,True
ZNF200,0,1,protein_coding,1,chr16,False,True
LOC124900533,0,1,snoRNA,1,chr2,False,True
KLHL40,0,1,protein_coding,1,chr3,False,True
LGI4,0,1,protein_coding,1,chr19,False,True
DPRX,0,1,protein_coding,1,chr19,False,True
LOC100128983,0,1,pseudogene,1,chr4,False,True
LOC107984369,0,1,lncRNA,1,chr11,False,True
SNORD115-22,0,1,snoRNA,1,chr15,False,True
UFM1,0,1,protein_coding,1,chr13,False,True
LOC101929578,0,1,transcribed_pseudogene,1,chr17,False,True
RNF152,0,1,protein_coding,1,chr18,False,True
MIR6814,0,1,miRNA,1,chr21,False,True
RN7SL205P,0,1,pseudogene,1,chr4,False,True
ALKBH5,0,1,protein_coding,1,chr17,False,True
LOC107986272,0,1,lncRNA,1,chr4,False,True
LOC105373563,0,1,lncRNA,1,chr2,False,True
TRA-TGC1-1,0,1,tRNA,1,chr6,False,True
RNU6-262P,0,1,pseudogene,1,chr11,False,True
LOC105376520,0,1,lncRNA,1,chr11,False,True
SF3B6,0,1,protein_coding,1,chr2,False,True
LOC124902472,0,1,lncRNA,1,chr10,False,True
RNU6-224P,0,1,pseudogene,1,chr4,False,True
LOC101927297,0,1,lncRNA,1,chr4,False,True
SOHLH1,0,1,protein_coding,1,chr9,False,True
IRX2,0,1,protein_coding,1,chr5,False,True
PSMA5P1,0,1,pseudogene,1,chrX,False,True
RNU1-38P,0,1,pseudogene,1,chr2,False,True
LOC124901396,0,1,lncRNA,1,chr6,False,True
TCTA,0,1,protein_coding,1,chr3,False,True
LINC02424,0,1,lncRNA,1,chr12,False,True
CCDC121P1,0,1,pseudogene,1,chrX,False,True
RN7SL466P,0,1,pseudogene,1,chr1,False,True
LOC105379346,0,1,lncRNA,1,chr8,False,True
LOC124901995,0,1,pseudogene,1,chr8,False,True
OR5B19P,0,1,pseudogene,1,chr11,False,True
LOC105374254,0,1,lncRNA,1,chr3,False,True
RCC2P2,0,1,pseudogene,1,chrY,False,True
LOC105374653,0,1,lncRNA,1,chr2,False,True
LINC01766,0,1,lncRNA,1,chr19,False,True
LOC124901922,0,1,lncRNA,1,chr8,False,True
LOC100129492,0,1,pseudogene,1,chr1,False,True
OR2AE1,0,1,protein_coding,1,chr7,False,True
SPINT1,0,1,protein_coding,1,chr15,False,True
LOC124904261,0,1,lncRNA,1,chr18,False,True
UGGT2,0,1,protein_coding,1,chr13,False,True
DENND1A,0,1,protein_coding,1,chr9,False,True
LOC107984911,0,1,lncRNA,1,chr1,False,True
LOC124904536,0,1,lncRNA,1,chr1,False,True
OR4B2P,0,1,pseudogene,1,chr11,False,True
NEURL1-AS1,0,1,lncRNA,1,chr10,False,True
PLCB1-IT1,0,1,lncRNA,1,chr20,False,True
TLCD5,0,1,protein_coding,1,chr11,False,True
ATF6,0,1,protein_coding,1,chr1,False,True
TRBV7-2,0,1,V_segment,1,chr7,False,True
RNU1-89P,0,1,pseudogene,1,chr4,False,True
MARCKSP1,0,1,pseudogene,1,chr21,False,True
LOC124900404,0,1,lncRNA,1,chr1,False,True
RNU6-639P,0,1,pseudogene,1,chr20,False,True
LOC124900496,0,1,snoRNA,1,chrX,False,True
RPS2P25,0,1,pseudogene,1,chr5,False,True
LOC105377099,0,1,lncRNA,1,chr3,False,True
LOC124902629,0,1,lncRNA,1,chr11,False,True
ZNF711,0,1,protein_coding,1,chrX,False,True
OR11H3P,0,1,pseudogene,1,chr15,False,True
CACFD1,0,1,protein_coding,1,chr9,False,True
CLRN2,0,1,protein_coding,1,chr4,False,True
LOC112268009,0,1,lncRNA,1,chr7,False,True
LOC101928626,14,6,lncRNA,3,"chr1,chr4,chrY",True,True
SNORD3I,0,1,snoRNA,1,chr8,False,True
LOC107984168,0,1,lncRNA,1,chr10,False,True
PFAS,0,1,protein_coding,1,chr17,False,True
LOC112267980,0,1,pseudogene,1,chr7,False,True
CYCSP48,0,1,pseudogene,1,chrY,False,True
LOC124901146,0,1,lncRNA,1,chr5,False,True
GALNT17,0,1,protein_coding,1,chr7,False,True
ERI2,0,1,protein_coding,1,chr16,False,True
LOC124901187,0,1,pseudogene,1,chr5,False,True
DTX2P1,0,1,pseudogene,1,chr7,False,True
RNU6-662P,0,1,pseudogene,1,chr1,False,True
ARL14EPL,0,1,protein_coding,1,chr5,False,True
ZFHX4,0,1,protein_coding,1,chr8,False,True
LOC124901067,0,1,lncRNA,1,chr5,False,True
LOC124900820,0,1,lncRNA,1,chr4,False,True
LOC105374594,0,1,lncRNA,1,chr2,False,True
PTS,0,1,protein_coding,1,chr11,False,True
PRELID1P5,0,1,pseudogene,1,chr1,False,True
LOC124901135,0,1,lncRNA,1,chr5,False,True
LOC124904128,0,1,snoRNA,1,chr17,False,True
ZNF529-AS1,0,1,lncRNA,1,chr19,False,True
VENTXP7,0,1,transcribed_pseudogene,1,chr3,False,True
DIO2-AS1,0,1,lncRNA,1,chr14,False,True
ELAC1,0,1,protein_coding,1,chr18,False,True
PTX4,0,1,protein_coding,1,chr16,False,True
AIM2,0,1,protein_coding,1,chr1,False,True
LOC107985281,0,1,lncRNA,1,chr1,False,True
TMA16,0,1,protein_coding,1,chr4,False,True
LOC124906248,0,1,lncRNA,1,chr3,False,True
LOC105376242,0,1,lncRNA,1,chr9,False,True
SNORD159,0,1,snoRNA,1,chr21,False,True
LOC105379306,0,1,lncRNA,1,chr8,False,True
SLC38A10,0,1,protein_coding,1,chr17,False,True
LOC100421664,0,1,pseudogene,1,chr4,False,True
LOC100422402,0,1,pseudogene,1,chr4,False,True
LOC124902945,0,1,lncRNA,1,chr12,False,True
MIR100,0,1,miRNA,1,chr11,False,True
MOG,0,1,protein_coding,1,chr6,False,True
RAC1P4,0,1,pseudogene,1,chrX,False,True
ZNF222,0,1,protein_coding,1,chr19,False,True
RN7SL645P,0,1,pseudogene,1,chr16,False,True
LOC124903822,0,1,lncRNA,1,chr1,False,True
TMEM80,0,1,protein_coding,1,chr11,False,True
LOC105373780,0,1,lncRNA,1,chr2,False,True
SPG21,0,1,protein_coding,1,chr15,False,True
LOC124903624,0,1,lncRNA,1,chr16,False,True
TBX21,0,1,protein_coding,1,chr17,False,True
DLGAP4,0,1,protein_coding,1,chr20,False,True
GRIK1-AS1,0,1,lncRNA,1,chr21,False,True
RNA5-8SN2,0,1,rRNA,1,chr15,False,True
LGALS7B,0,1,protein_coding,1,chr19,False,True
UBA52P3,0,1,pseudogene,1,chr14,False,True
SFT2D1,0,1,protein_coding,1,chr6,False,True
RNU6-761P,0,1,pseudogene,1,chr6,False,True
LOC100419003,0,1,pseudogene,1,chr4,False,True
HACL1,0,1,protein_coding,1,chr3,False,True
TNFAIP8,0,1,protein_coding,1,chr5,False,True
LOC124904839,0,1,snoRNA,1,chr1,False,True
LOC124904772,0,1,lncRNA,1,chr19,False,True
IGHV3-25,0,1,V_segment_pseudogene,1,chr14,False,True
PPM1M,0,1,protein_coding,1,chr3,False,True
RPL21P76,0,1,pseudogene,1,chr7,False,True
LOC105376418,0,1,lncRNA,1,chr10,False,True
MIR487B,0,1,miRNA,1,chr14,False,True
FRG2HP,0,1,pseudogene,1,chr16,False,True
LOC105372527,0,1,lncRNA,1,chr20,False,True
TMX4-AS1,0,1,lncRNA,1,chr20,False,True
RASGRF1,0,1,protein_coding,1,chr15,False,True
NDUFB8,0,1,protein_coding,1,chr10,False,True
RNU6-244P,0,1,pseudogene,1,chr14,False,True
MLIP-AS1,0,1,lncRNA,1,chr6,False,True
IFITM2,0,1,protein_coding,1,chr11,False,True
RAPGEF2,0,1,protein_coding,1,chr4,False,True
RPL18P9,0,1,pseudogene,1,chr12,False,True
LOC124904664,0,1,lncRNA,1,chr19,False,True
POLR2F,0,1,protein_coding,1,chr22,False,True
TMCO5A,0,1,protein_coding,1,chr15,False,True
FCRLA,0,1,protein_coding,1,chr1,False,True
LOC124901556,0,1,pseudogene,1,chr6,False,True
OR5E1P,0,1,transcribed_pseudogene,1,chr11,False,True
MTND1P14,0,1,pseudogene,1,chr17,False,True
SSU72P8,0,1,pseudogene,1,chr7,False,True
LOC107984827,0,1,lncRNA,1,chr16,False,True
RAB9AP3,0,1,pseudogene,1,chrY,False,True
LOC105372947,0,1,lncRNA,1,chr22,False,True
LOC100132249,0,1,lncRNA,1,chr9,False,True
LOC124905960,0,1,lncRNA,1,chr2,False,True
LOC124900217,0,1,protein_coding,1,chr6,False,True
RN7SL45P,0,1,pseudogene,1,chr17,False,True
LOC124905091,0,1,lncRNA,1,chr22,False,True
PDZRN4,0,1,protein_coding,1,chr12,False,True
ATP1B1,0,1,protein_coding,1,chr1,False,True
CCDC34P1,0,1,pseudogene,1,chr4,False,True
RNU2-34P,0,1,pseudogene,1,chr4,False,True
MIR6820,0,1,miRNA,1,chr22,False,True
MIR1303,0,1,miRNA,1,chr5,False,True
CKMT1B,0,1,protein_coding,1,chr15,False,True
LOC105370803,0,1,lncRNA,1,chr15,False,True
SERPINF1,0,1,protein_coding,1,chr17,False,True
LOC105379100,0,1,lncRNA,1,chr5,False,True
MIR216B,0,1,miRNA,1,chr2,False,True
LOC105373449,0,1,lncRNA,1,chr2,False,True
KIF3AP1,0,1,pseudogene,1,chr3,False,True
LOC124907734,0,1,lncRNA,1,chr2,False,True
JOSD1,0,1,protein_coding,1,chr22,False,True
MACROH2A1,0,1,protein_coding,1,chr5,False,True
LOC105378654,0,1,lncRNA,1,chr1,False,True
FAM87B,0,1,lncRNA,1,chr1,False,True
SFXN2,0,1,protein_coding,1,chr10,False,True
MORF4L1P4,0,1,pseudogene,1,chr13,False,True
LGSN,0,1,protein_coding,1,chr6,False,True
LOC105372899,0,1,lncRNA,1,chr1,False,True
FAM171B,0,1,protein_coding,1,chr2,False,True
LOC124901508,0,1,snoRNA,1,chr6,False,True
RN7SL741P,0,1,pseudogene,1,chr13,False,True
MIR3938,0,1,miRNA,1,chr3,False,True
LOC124903809,0,1,pseudogene,1,chr16,False,True
IL22RA1,0,1,protein_coding,1,chr1,False,True
LINC00461,0,1,lncRNA,1,chr5,False,True
RNU6-391P,0,1,pseudogene,1,chr6,False,True
LOC105379149,0,1,lncRNA,1,chr5,False,True
LOC100131685,0,1,pseudogene,1,chr3,False,True
ODF1,0,1,protein_coding,1,chr8,False,True
TRL-CAA3-1,0,1,tRNA,1,chr6,False,True
SNORD115-6,0,1,snoRNA,1,chr15,False,True
KANSL3,0,1,protein_coding,1,chr2,False,True
CHCHD4P4,0,1,pseudogene,1,chr3,False,True
CACHD1,0,1,protein_coding,1,chr1,False,True
LOC105374973,0,1,lncRNA,1,chr6,False,True
GAPDHP52,0,1,pseudogene,1,chr13,False,True
RNU6ATAC25P,0,1,pseudogene,1,chr16,False,True
RN7SKP272,0,1,pseudogene,1,chr1,False,True
ANKRD30B,0,1,protein_coding,1,chr18,False,True
CHRM4,0,1,protein_coding,1,chr11,False,True
PTK6,0,1,protein_coding,1,chr20,False,True
ADGRF1,0,1,protein_coding,1,chr6,False,True
LINC00709,0,1,lncRNA,1,chr10,False,True
LOC100506124,0,1,lncRNA,1,chr2,False,True
PRDM1,0,1,protein_coding,1,chr6,False,True
LOC124901722,0,1,lncRNA,1,chr7,False,True
RN7SL638P,0,1,pseudogene,1,chr20,False,True
TBCA,0,1,protein_coding,1,chr5,False,True
MTMR10,0,1,protein_coding,1,chr15,False,True
LOC124900844,0,1,protein_coding,1,chr4,False,True
ETDA,0,1,protein_coding,1,chrX,False,True
LOC105373870,0,1,lncRNA,1,chr2,False,True
CFAP141,0,1,protein_coding,1,chr1,False,True
BABAM2-AS1,0,1,lncRNA,1,chr2,False,True
DNM1P5,0,1,pseudogene,1,chr15,False,True
ZNF786,0,1,protein_coding,1,chr7,False,True
LOC105377016,0,1,lncRNA,1,chr3,False,True
DCAF12L1,0,1,protein_coding,1,chrX,False,True
LTF,0,1,protein_coding,1,chr3,False,True
ZNF736P5Y,0,3,pseudogene,1,chrY,False,True
DEPDC1P2,0,1,pseudogene,1,chr9,False,True
SLC5A5,0,1,protein_coding,1,chr19,False,True
LOC107984824,0,1,lncRNA,1,chr16,False,True
LOC124906092,0,1,protein_coding,1,chr2,False,True
DMAC2,0,1,protein_coding,1,chr19,False,True
LINC01016,0,1,lncRNA,1,chr6,False,True
POLD2,0,1,protein_coding,1,chr7,False,True
LOC100131223,0,1,pseudogene,1,chr1,False,True
RN7SL500P,0,1,pseudogene,1,chr22,False,True
NOTCH2NLC,0,1,protein_coding,1,chr1,False,True
NHIP,0,1,lncRNA,1,chr22,False,True
LOC105376632,0,1,lncRNA,1,chr11,False,True
RNU2-38P,0,1,pseudogene,1,chr1,False,True
UBXN10,0,1,protein_coding,1,chr1,False,True
RN7SL847P,0,1,pseudogene,1,chr10,False,True
TRF-GAA1-1,0,1,tRNA,1,chr6,False,True
CD81-AS1,0,1,lncRNA,1,chr11,False,True
LOC107986281,0,1,lncRNA,1,chr4,False,True
GPR32,0,1,protein_coding,1,chr19,False,True
USP17L25,0,1,protein_coding,1,chr4,False,True
TRRAP,0,1,protein_coding,1,chr7,False,True
LOC102724058,0,1,lncRNA,1,chr2,False,True
LOC100913082,0,1,pseudogene,1,chr14,False,True
LOC124903217,0,1,protein_coding,1,chr13,False,True
